FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
5,ED,Heroin overdose,Total,Total,11,06/01/2023,06/30/2023,3.661971831,Percent
5,ED,All Opioids overdose,Total,Total,12,07/01/2023,07/31/2023,33.79310345,Percent
5,ED,Stimulants overdose,Total,Total,12,07/01/2023,07/31/2023,13.51724138,Percent
5,ED,Cannabis overdose,Total,Total,12,07/01/2023,07/31/2023,7.034482759,Percent
5,ED,Benzodiazepine overdose,Total,Total,12,07/01/2023,07/31/2023,6.620689655,Percent
5,ED,Fentanyl overdose,Total,Total,12,07/01/2023,07/31/2023,6.482758621,Percent
5,ED,Heroin overdose,Total,Total,12,07/01/2023,07/31/2023,4.275862069,Percent
5,ED,All Opioids overdose,Total,Total,13,08/01/2023,08/31/2023,37.45980707,Percent
5,ED,Stimulants overdose,Total,Total,13,08/01/2023,08/31/2023,11.414791,Percent
5,ED,Cannabis overdose,Total,Total,13,08/01/2023,08/31/2023,7.556270096,Percent
5,ED,Benzodiazepine overdose,Total,Total,13,08/01/2023,08/31/2023,4.662379421,Percent
5,ED,Fentanyl overdose,Total,Total,13,08/01/2023,08/31/2023,6.270096463,Percent
5,ED,Heroin overdose,Total,Total,13,08/01/2023,08/31/2023,7.395498392,Percent
5,ED,All Opioids overdose,Total,Total,14,09/01/2023,09/30/2023,33.09481216,Percent
5,ED,Stimulants overdose,Total,Total,14,09/01/2023,09/30/2023,13.23792487,Percent
5,ED,Cannabis overdose,Total,Total,14,09/01/2023,09/30/2023,9.123434705,Percent
5,ED,Benzodiazepine overdose,Total,Total,14,09/01/2023,09/30/2023,4.830053667,Percent
5,ED,Fentanyl overdose,Total,Total,14,09/01/2023,09/30/2023,4.830053667,Percent
5,ED,Heroin overdose,Total,Total,14,09/01/2023,09/30/2023,5.366726297,Percent
5,ED,All Opioids overdose,Total,Total,15,10/01/2023,10/31/2023,31.35215453,Percent
5,ED,Stimulants overdose,Total,Total,15,10/01/2023,10/31/2023,11.7384844,Percent
5,ED,Cannabis overdose,Total,Total,15,10/01/2023,10/31/2023,8.023774146,Percent
5,ED,Benzodiazepine overdose,Total,Total,15,10/01/2023,10/31/2023,4.606240713,Percent
5,ED,Fentanyl overdose,Total,Total,15,10/01/2023,10/31/2023,4.754829123,Percent
5,ED,Heroin overdose,Total,Total,15,10/01/2023,10/31/2023,4.457652303,Percent
5,ED,All Opioids overdose,Total,Total,16,11/01/2023,11/30/2023,31.43382353,Percent
5,ED,Stimulants overdose,Total,Total,16,11/01/2023,11/30/2023,11.21323529,Percent
5,ED,Cannabis overdose,Total,Total,16,11/01/2023,11/30/2023,12.5,Percent
5,ED,Benzodiazepine overdose,Total,Total,16,11/01/2023,11/30/2023,3.308823529,Percent
5,ED,Fentanyl overdose,Total,Total,16,11/01/2023,11/30/2023,4.044117647,Percent
5,ED,Heroin overdose,Total,Total,16,11/01/2023,11/30/2023,4.779411765,Percent
5,ED,All Opioids overdose,Total,Total,17,12/01/2023,12/31/2023,28.95683453,Percent
5,ED,Stimulants overdose,Total,Total,17,12/01/2023,12/31/2023,11.15107914,Percent
5,ED,Cannabis overdose,Total,Total,17,12/01/2023,12/31/2023,10.79136691,Percent
5,ED,Benzodiazepine overdose,Total,Total,17,12/01/2023,12/31/2023,3.417266187,Percent
5,ED,Fentanyl overdose,Total,Total,17,12/01/2023,12/31/2023,3.956834532,Percent
5,ED,Heroin overdose,Total,Total,17,12/01/2023,12/31/2023,3.597122302,Percent
5,ED,All Opioids overdose,Total,Total,18,01/01/2024,01/31/2024,26.7961165,Percent
5,ED,Stimulants overdose,Total,Total,18,01/01/2024,01/31/2024,11.45631068,Percent
5,ED,Cannabis overdose,Total,Total,18,01/01/2024,01/31/2024,11.84466019,Percent
5,ED,Benzodiazepine overdose,Total,Total,18,01/01/2024,01/31/2024,3.883495146,Percent
5,ED,Fentanyl overdose,Total,Total,18,01/01/2024,01/31/2024,5.048543689,Percent
5,ED,Heroin overdose,Total,Total,18,01/01/2024,01/31/2024,4.077669903,Percent
5,ED,All Opioids overdose,Total,Total,19,02/01/2024,02/29/2024,28.94211577,Percent
5,ED,Stimulants overdose,Total,Total,19,02/01/2024,02/29/2024,8.982035928,Percent
5,ED,Cannabis overdose,Total,Total,19,02/01/2024,02/29/2024,9.580838323,Percent
5,ED,Benzodiazepine overdose,Total,Total,19,02/01/2024,02/29/2024,4.790419162,Percent
5,ED,Fentanyl overdose,Total,Total,19,02/01/2024,02/29/2024,5.189620758,Percent
5,ED,Heroin overdose,Total,Total,19,02/01/2024,02/29/2024,3.992015968,Percent
5,ED,All Opioids overdose,Total,Total,20,03/01/2024,03/31/2024,30,Percent
5,ED,Stimulants overdose,Total,Total,20,03/01/2024,03/31/2024,14.28571429,Percent
5,ED,Cannabis overdose,Total,Total,20,03/01/2024,03/31/2024,11.42857143,Percent
5,ED,Benzodiazepine overdose,Total,Total,20,03/01/2024,03/31/2024,3.035714286,Percent
5,ED,Fentanyl overdose,Total,Total,20,03/01/2024,03/31/2024,5.535714286,Percent
5,ED,Heroin overdose,Total,Total,20,03/01/2024,03/31/2024,5,Percent
5,ED,All Opioids overdose,Total,Total,21,04/01/2024,04/30/2024,26.93032015,Percent
5,ED,Stimulants overdose,Total,Total,21,04/01/2024,04/30/2024,13.55932203,Percent
5,ED,Cannabis overdose,Total,Total,21,04/01/2024,04/30/2024,10.16949153,Percent
5,ED,Benzodiazepine overdose,Total,Total,21,04/01/2024,04/30/2024,3.389830508,Percent
5,ED,Fentanyl overdose,Total,Total,21,04/01/2024,04/30/2024,3.766478343,Percent
5,ED,Heroin overdose,Total,Total,21,04/01/2024,04/30/2024,3.766478343,Percent
5,ED,All Opioids overdose,Total,Total,22,05/01/2024,05/31/2024,20.10309278,Percent
5,ED,Stimulants overdose,Total,Total,22,05/01/2024,05/31/2024,11.34020619,Percent
5,ED,Cannabis overdose,Total,Total,22,05/01/2024,05/31/2024,13.91752577,Percent
5,ED,Benzodiazepine overdose,Total,Total,22,05/01/2024,05/31/2024,2.405498282,Percent
5,ED,Fentanyl overdose,Total,Total,22,05/01/2024,05/31/2024,3.264604811,Percent
5,ED,Heroin overdose,Total,Total,22,05/01/2024,05/31/2024,2.233676976,Percent
5,ED,All Opioids overdose,Total,Total,23,06/01/2024,06/30/2024,25.47660312,Percent
5,ED,Stimulants overdose,Total,Total,23,06/01/2024,06/30/2024,12.305026,Percent
5,ED,Cannabis overdose,Total,Total,23,06/01/2024,06/30/2024,10.22530329,Percent
5,ED,Benzodiazepine overdose,Total,Total,23,06/01/2024,06/30/2024,3.812824957,Percent
5,ED,Fentanyl overdose,Total,Total,23,06/01/2024,06/30/2024,4.852686308,Percent
5,ED,Heroin overdose,Total,Total,23,06/01/2024,06/30/2024,3.466204506,Percent
5,ED,All Opioids overdose,Total,Total,24,07/01/2024,07/31/2024,24.31034483,Percent
5,ED,Stimulants overdose,Total,Total,24,07/01/2024,07/31/2024,11.55172414,Percent
5,ED,Cannabis overdose,Total,Total,24,07/01/2024,07/31/2024,9.482758621,Percent
5,ED,Benzodiazepine overdose,Total,Total,24,07/01/2024,07/31/2024,3.275862069,Percent
5,ED,Fentanyl overdose,Total,Total,24,07/01/2024,07/31/2024,3.965517241,Percent
5,ED,Heroin overdose,Total,Total,24,07/01/2024,07/31/2024,3.965517241,Percent
5,IP,All Opioids overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,2.857142857,Percent
5,IP,Stimulants overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,8.571428571,Percent
5,IP,Cannabis overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,5.714285714,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,0,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,2.857142857,Percent
5,IP,Heroin overdose,Age,0-15 Years,1,08/01/2022,08/31/2022,0,Percent
5,IP,All Opioids overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,3.225806452,Percent
5,IP,Stimulants overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,6.451612903,Percent
5,IP,Cannabis overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,12.90322581,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,9.677419355,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,0,Percent
5,IP,Heroin overdose,Age,0-15 Years,5,12/01/2022,12/31/2022,0,Percent
5,IP,All Opioids overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,5,Percent
5,IP,Stimulants overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,7.5,Percent
5,IP,Cannabis overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,10,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,2.5,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,0,Percent
5,IP,Heroin overdose,Age,0-15 Years,6,01/01/2023,01/31/2023,0,Percent
5,IP,All Opioids overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,3.333333333,Percent
5,IP,Stimulants overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,6.666666667,Percent
5,IP,Cannabis overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,0,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,3.333333333,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,0,Percent
5,IP,Heroin overdose,Age,0-15 Years,7,02/01/2023,02/28/2023,0,Percent
5,IP,All Opioids overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,2.702702703,Percent
5,IP,Stimulants overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,10.81081081,Percent
5,IP,Cannabis overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,2.702702703,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,5.405405405,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,2.702702703,Percent
5,IP,Heroin overdose,Age,0-15 Years,8,03/01/2023,03/31/2023,0,Percent
5,IP,All Opioids overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,10,Percent
5,IP,Stimulants overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,0,Percent
5,IP,Cannabis overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,0,Percent
5,IP,Benzodiazepine overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,3.333333333,Percent
5,IP,Fentanyl overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,3.333333333,Percent
5,IP,Heroin overdose,Age,0-15 Years,10,05/01/2023,05/31/2023,0,Percent
5,IP,All Opioids overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,20,Percent
5,IP,Stimulants overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,14.54545455,Percent
5,IP,Cannabis overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,4.545454545,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,9.090909091,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,5.454545455,Percent
5,IP,Heroin overdose,Age,16-34 Years,1,08/01/2022,08/31/2022,4.545454545,Percent
5,IP,All Opioids overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,27.64227642,Percent
5,IP,Stimulants overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,18.69918699,Percent
5,IP,Cannabis overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,6.504065041,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,8.130081301,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,9.756097561,Percent
5,IP,Heroin overdose,Age,16-34 Years,2,09/01/2022,09/30/2022,1.62601626,Percent
5,IP,All Opioids overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,16.49484536,Percent
5,IP,Stimulants overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,16.49484536,Percent
5,IP,Cannabis overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,1.030927835,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,8.24742268,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,5.154639175,Percent
5,IP,Heroin overdose,Age,16-34 Years,3,10/01/2022,10/31/2022,3.092783505,Percent
5,IP,All Opioids overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,17.47572816,Percent
5,IP,Stimulants overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,14.5631068,Percent
5,IP,Cannabis overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,5.825242718,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,10.67961165,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,5.825242718,Percent
5,IP,Heroin overdose,Age,16-34 Years,4,11/01/2022,11/30/2022,4.854368932,Percent
5,IP,All Opioids overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,20,Percent
5,IP,Stimulants overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,18.82352941,Percent
5,IP,Cannabis overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,7.058823529,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,9.411764706,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,7.058823529,Percent
5,IP,Heroin overdose,Age,16-34 Years,5,12/01/2022,12/31/2022,1.176470588,Percent
5,IP,All Opioids overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,23.46938776,Percent
5,IP,Stimulants overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,10.20408163,Percent
5,IP,Cannabis overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,7.142857143,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,11.2244898,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,11.2244898,Percent
5,IP,Heroin overdose,Age,16-34 Years,6,01/01/2023,01/31/2023,4.081632653,Percent
5,IP,All Opioids overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,12,Percent
5,IP,Stimulants overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,20,Percent
5,IP,Cannabis overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,2.666666667,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,6.666666667,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,2.666666667,Percent
5,IP,Heroin overdose,Age,16-34 Years,7,02/01/2023,02/28/2023,4,Percent
5,IP,All Opioids overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,18.5840708,Percent
5,IP,Stimulants overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,7.96460177,Percent
5,IP,Cannabis overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,1.769911504,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,7.96460177,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,4.424778761,Percent
5,IP,Heroin overdose,Age,16-34 Years,8,03/01/2023,03/31/2023,5.309734513,Percent
5,IP,All Opioids overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,19.14893617,Percent
5,IP,Stimulants overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,13.82978723,Percent
5,IP,Cannabis overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,3.191489362,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,3.191489362,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,7.446808511,Percent
5,IP,Heroin overdose,Age,16-34 Years,9,04/01/2023,04/30/2023,2.127659574,Percent
5,IP,All Opioids overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,24.44444444,Percent
5,IP,Stimulants overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,16.66666667,Percent
5,IP,Cannabis overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,4.444444444,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,3.333333333,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,7.777777778,Percent
5,IP,Heroin overdose,Age,16-34 Years,10,05/01/2023,05/31/2023,3.333333333,Percent
5,IP,All Opioids overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,28.94736842,Percent
5,IP,Stimulants overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,18.42105263,Percent
5,IP,Cannabis overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,3.947368421,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,7.894736842,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,3.947368421,Percent
5,IP,Heroin overdose,Age,16-34 Years,11,06/01/2023,06/30/2023,5.263157895,Percent
5,IP,All Opioids overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,21.3592233,Percent
5,IP,Stimulants overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,17.47572816,Percent
5,IP,Cannabis overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,5.825242718,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,6.796116505,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,7.766990291,Percent
5,IP,Heroin overdose,Age,16-34 Years,12,07/01/2023,07/31/2023,1.941747573,Percent
5,IP,All Opioids overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,26.13636364,Percent
5,IP,Stimulants overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,12.5,Percent
5,IP,Cannabis overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,1.136363636,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,9.090909091,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,11.36363636,Percent
5,IP,Heroin overdose,Age,16-34 Years,13,08/01/2023,08/31/2023,7.954545455,Percent
5,IP,All Opioids overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,23.37662338,Percent
5,IP,Stimulants overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,20.77922078,Percent
5,IP,Cannabis overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,6.493506494,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,6.493506494,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,6.493506494,Percent
5,IP,Heroin overdose,Age,16-34 Years,14,09/01/2023,09/30/2023,2.597402597,Percent
5,IP,All Opioids overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,17.64705882,Percent
5,IP,Stimulants overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,14.70588235,Percent
5,IP,Cannabis overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,3.921568627,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,8.823529412,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,4.901960784,Percent
5,IP,Heroin overdose,Age,16-34 Years,15,10/01/2023,10/31/2023,1.960784314,Percent
5,IP,All Opioids overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,16.12903226,Percent
5,IP,Stimulants overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,10.75268817,Percent
5,IP,Cannabis overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,4.301075269,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,4.301075269,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,4.301075269,Percent
5,IP,Heroin overdose,Age,16-34 Years,16,11/01/2023,11/30/2023,2.150537634,Percent
5,IP,All Opioids overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,22.07792208,Percent
5,IP,Stimulants overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,14.28571429,Percent
5,IP,Cannabis overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,3.896103896,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,9.090909091,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,9.090909091,Percent
5,IP,Heroin overdose,Age,16-34 Years,17,12/01/2023,12/31/2023,5.194805195,Percent
5,IP,All Opioids overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,19.46902655,Percent
5,IP,Stimulants overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,11.50442478,Percent
5,IP,Cannabis overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,4.424778761,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,7.079646018,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,9.734513274,Percent
5,IP,Heroin overdose,Age,16-34 Years,18,01/01/2024,01/31/2024,0.884955752,Percent
5,IP,All Opioids overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,16.48351648,Percent
5,IP,Stimulants overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,15.38461538,Percent
5,IP,Cannabis overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,6.593406593,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,6.593406593,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,4.395604396,Percent
5,IP,Heroin overdose,Age,16-34 Years,19,02/01/2024,02/29/2024,4.395604396,Percent
5,IP,All Opioids overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,19.04761905,Percent
5,IP,Stimulants overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,10.71428571,Percent
5,IP,Cannabis overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,8.333333333,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,4.761904762,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,9.523809524,Percent
5,IP,Heroin overdose,Age,16-34 Years,20,03/01/2024,03/31/2024,2.380952381,Percent
5,IP,All Opioids overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,17.64705882,Percent
5,IP,Stimulants overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,11.76470588,Percent
5,IP,Cannabis overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,2.352941176,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,5.882352941,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,5.882352941,Percent
5,IP,Heroin overdose,Age,16-34 Years,21,04/01/2024,04/30/2024,1.176470588,Percent
5,IP,All Opioids overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,21.68674699,Percent
5,IP,Stimulants overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,15.6626506,Percent
5,IP,Cannabis overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,3.614457831,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,8.43373494,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,4.819277108,Percent
5,IP,Heroin overdose,Age,16-34 Years,22,05/01/2024,05/31/2024,1.204819277,Percent
5,IP,All Opioids overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,13.95348837,Percent
5,IP,Stimulants overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,17.44186047,Percent
5,IP,Cannabis overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,6.976744186,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,9.302325581,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,6.976744186,Percent
5,IP,Heroin overdose,Age,16-34 Years,23,06/01/2024,06/30/2024,2.325581395,Percent
5,IP,All Opioids overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,14.51612903,Percent
5,IP,Stimulants overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,11.29032258,Percent
5,IP,Cannabis overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,0,Percent
5,IP,Benzodiazepine overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,9.677419355,Percent
5,IP,Fentanyl overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,4.838709677,Percent
5,IP,Heroin overdose,Age,16-34 Years,24,07/01/2024,07/31/2024,1.612903226,Percent
5,IP,All Opioids overdose,Age,35-54 Years,1,08/01/2022,08/31/2022,22.34042553,Percent
5,IP,Stimulants overdose,Age,35-54 Years,1,08/01/2022,08/31/2022,26.59574468,Percent
5,IP,Cannabis overdose,Age,35-54 Years,1,08/01/2022,08/31/2022,2.127659574,Percent
